DocID,TopicNo,Cluster,Citation,Publcation Year,Article Title,Source title,DOI,Abstract,DOI Link,Document Type,TopicNo,TopicValue,architectur, channel, cryptographi, exist, approach, complex, current, achiev, algorithm, analysi, applic, design, author, develop, effect, field, high, base, challeng, classic, communic, compar, comput, â, demonstr, devic, differ, direct, discuss, distribut, effici, entangl, experi, experiment, feasibl, function, futur, generat, howev, ieee, implement, import, improv, includ, increas, inform, integr, larg, learn, limit, low, mani, measur, onli, oper, optic, optim, perform, photon, physic, potenti, power, practic, present, problem, progress, promis, propos, protocol, provid, rate, recent, requir, result, scheme,secur, signific, simul, state, studi, techniqu, technolog, term, key, method, model, network, process, show, system, time, work, final, internet, number, qkd, resourc, solut, space, transmiss,DocWeight,DocWeightNorm
11,2,C6,Koller & Friedman (2009),2009,Probabilistic Graphical Models: Principles and Techniques - Adaptive Computation and Machine Learning,(missing journal),(missing DOI),"Most tasks require a person or an automated system to reasonto reach conclusions based on available information. The framework of probabilistic graphical models, presented in this book, provides a general approach for this task. The approach is model-based, allowing interpretable models to be constructed and then manipulated by reasoning algorithms. These models can also be learned automatically from data, allowing the approach to be used in cases where manually constructing a model is difficult or even impossible. Because uncertainty is an inescapable aspect of most real-world applications, the book focuses on probabilistic models, which make the uncertainty explicit and provide models that are more faithful to reality. Probabilistic Graphical Models discusses a variety of models, spanning Bayesian networks, undirected Markov networks, discrete and continuous models, and extensions to deal with dynamical systems and relational data. For each class of models, the text describes the three fundamental cornerstones: representation, inference, and learning, presenting both basic concepts and advanced techniques. Finally, the book considers the use of the proposed framework for causal reasoning and decision making under uncertainty. The main text in each chapter provides the detailed technical development of the key ideas. Most chapters also include boxes with additional material: skill boxes, which describe techniques; case study boxes, which discuss empirical cases related to the approach described in the text, including applications in computer vision, robotics, natural language understanding, and computational biology; and concept boxes, which present significant concepts drawn from the material in the chapter. Instructors (and readers) can group chapters in various combinations, from core topics to more technically advanced material, to suit their particular needs. Adaptive Computation and Machine Learning series",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140798524&doi=10.1109%2fIJCNN55064.2022.9892623&partnerID=40&md5=382fb729fb80790ac3621e98c60d7598,Conference Paper,2,0.800049543,0,0,0,0,0.3009915,0,0,0,0.046785475,0,0.060140037,0,0,0.046422813,0,0,0,0.052213008,0,0,0,0,0.142134609,0,0,0,0,0,0.16508978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158480482,0,0.056026574,0,0,0.342155464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17032215,0,0,0,0.038377123,0,0.149771945,0,0,0.063408404,0,0,0,0.09121753,0,0,0.073699395,0.258314224,0,0,0.035343865,0,0.742417604,0.045056994,0,0,0.075748385,0,0,0.09121753,0,0,0,0,0,0,0,3.205334891,0.341803788
12,1,C3,Steiger et al. (2018),2018,ProjectQ: an open source software framework for quantum computing,Quantum,10.22331/Q-2018-01-31-49,"We introduce ProjectQ, an open source software effort for quantum computing. The first release features a compiler framework capable of targeting various types of hardware, a high-performance simulator with emulation capabilities, and compiler plug-ins for circuit drawing and resource estimation. We introduce our Python-embedded domain-specific language, present the features, and provide example implementations for quantum algorithms. The framework allows testing of quantum algorithms through simulation and enables running them on actual quantum hardware using a back-end connecting to the IBM Quantum Experience cloud service. Through extension mechanisms, users can provide back-ends to further quantum hardware, and scientists working on quantum compilation can provide plug-ins for additional compilation, optimization, gate synthesis, and layout strategies.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140397472&doi=10.22331%2fQ-2022-09-15-804&partnerID=40&md5=96705cea9e4c5bbc732b7fc20875b710,Article,1,0.799916983,0,0,0,0,0,0,0,0,0.307059272,0,0,0,0,0,0,0,0.177191067,0,0,0,0,0,0.233212068,0,0,0,0,0,0,0,0,0,0.25142647,0,0,0,0,0,0,0,0.161712175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246194439,0.157157136,0,0,0,0,0,0.186307807,0,0,0,0,0,0.491486562,0,0,0,0,0,0,0,0.489464408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224978981,0,0,0,0,0.280701457,0,0,0,3.206891841,0.342236783
13,5,C3,Manzalini (2020),2020,Quantum Communications in Future Networks and Services,Quantum Reports,10.3390/QUANTUM2010014,"Over the last few years, we have witnessed an impressive growth of data traffic and a progressive Digital Transformation of Industry and Society: the deployment of the ultra-broadband and low latency network infrastructures (e.g., 5G) are leading to a global digitalization of several domains. These techno-economic trends are expected to continue and even accelerate in the next decade, at end of which, 6G and smart networks and services will be exploited. Innovation will continue to drive the global economy into the next decade. This paper draws some technology trends and applications scenarios for this horizon, where Quantum Optical Communications are likely to disrupt Information and Communications Technology (ICT) and Telecommunications. Among the enabling technologies and solutions moving in this direction, this paper briefly addresses: quantum optical switching and computing, THz-to-optical conversions and advanced metamaterials for smart radio-optical programmable environments and Artificial Intelligence. The paper concludes with the description of a future application scenario, called Quantum Optical Twin, where the above Quantum Optical Communications technologies are exploited to provide services such as: ultra-massive scale communications for connected spaces and ambient intelligence, holographic telepresence, tactile Internet, new paradigms of brain computer interactions, innovative forms of communications.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139780991&doi=10.18420%2finf2022_97&partnerID=40&md5=dab1f95654815d5aa986a508c1f6c435,Conference Paper,5,0.784920156,0,0,0,0,0,0,0,0,0,0,0.106421956,0,0,0,0,0,0,0,0,0,0.264992334,0,0.12575851,0,0,0,0,0.155973083,0,0,0,0,0,0,0,0,0.085151089,0,0,0,0,0,0,0,0,0.099142897,0,0,0,0,0.150870832,0,0,0,0,0.784812224,0,0,0,0,0,0,0,0,0,0.158649042,0,0,0,0.088343938,0,0,0,0,0,0,0,0,0,0,0,0.323519249,0,0,0,0,0.119597199,0,0,0,0,0,0,0.154408637,0,0,0,0.154408637,0.151366939,0,2.923416565,0.263400915
14,6,C1,Liao et al. (2017),2017,Satellite-to-ground quantum key distribution,Nature,10.1038/NATURE23655,"Quantum key distribution (QKD) uses individual light quanta in quantum superposition states to guarantee unconditional communication security between distant parties. However, the distance over which QKD is achievable has been limited to a few hundred kilometres, owing to the channel loss that occurs when using optical fibres or terrestrial free space that exponentially reduces the photon transmission rate. Satellite-based QKD has the potential to help to establish a global-scale quantum network, owing to the negligible photon loss and decoherence experienced in empty space. Here we report the development and launch of a low-Earth-orbit satellite for implementing decoy-state QKD-a form of QKD that uses weak coherent pulses at high channel loss and is secure because photon-number-splitting eavesdropping can be detected. We achieve a kilohertz key rate from the satellite to the ground over a distance of up to 1,200 kilometres. This key rate is around 20 orders of magnitudes greater than that expected using an optical fibre of the same length. The establishment of a reliable and efficient space-to-ground link for quantum-state transmission paves the way to global-scale quantum networks.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137328398&doi=10.1109%2fCIEEC54735.2022.9846717&partnerID=40&md5=79129f8568275e17d3a014a14c81ec2c,Conference Paper,6,0.831537485,0,0.201489833,0,0,0,0,0,0.188463011,0,0,0,0,0,0.063084446,0,0,0.073375569,0.035476401,0,0,0.033916057,0,0,0,0,0,0,0,0,0.129484989,0.079658007,0,0,0,0,0,0,0,0.100150878,0,0.066965695,0,0,0,0,0,0,0,0,0.111105866,0.115858682,0,0,0,0,0.200894387,0,0,0.346440019,0,0.109713129,0,0,0,0,0,0,0,0,0,0.296069878,0,0,0,0,0.096315933,0,0,0.236433284,0,0,0,0,0.192116589,0,0,0.061228419,0,0,0,0,0,0,0,0.122251028,0.536739604,0,0,0.348718977,0.241181567,3.987132249,0.559225476
15,3,C1,Cavaliere et al. (2020),2020,Secure Quantum Communication Technologies and Systems: From Labs to Markets,Quantum reports,10.3390/QUANTUM2010007,"We provide a broad overview of current quantum communication by analyzing the recent discoveries on the topic and by identifying the potential bottlenecks requiring further investigation. The analysis follows an industrial perspective, first identifying the state or the art in terms of protocols, systems, and devices for quantum communication. Next, we classify the applicative fields where short- and medium-term impact is expected by emphasizing the potential and challenges of different approaches. The direction and the methodology with which the scientific community is proceeding are discussed. Finally, with reference to the European guidelines within the Quantum Flagship initiative, we suggest a roadmap to match the effort community-wise, with the objective of maximizing the impact that quantum communication may have on our society.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135758505&doi=10.1109%2fOJCOMS.2022.3195219&partnerID=40&md5=79327b40759f5b8c2f78a8876cc4db7f,Article,3,0.842871904,0,0,0,0,0.18911084,0,0.177295674,0,0,0.210809238,0.075571124,0,0,0,0,0.225316033,0,0,0.197917842,0,0.250897708,0,0,0,0,0.188546834,0.190819516,0.221515591,0.207449492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40580738,0,0,0,0,0,0,0,0.14930778,0.125467545,0,0.199144341,0.159356215,0,0,0.089063444,0,0,0.145753403,0,0,0.114866867,0.408368801,0,0,0,0,0,0,0.190368708,0,0,0.229245328,0,0,0,0,0,0,0,4.351999708,0.66069691
16,2,C9,Chancellor et al. (2020),2020,Toward a standardized methodology for constructing quantum computing use cases,arXiv: Artificial Intelligence,(missing DOI),"We propose a standardized methodology for developing and evaluating use cases for quantum computers and quantum inspired methods. This methodology consists of a standardized set of questions which should be asked to determine how and indeed if, near term quantum computing can play a role in a given application. Developing such a set of questions is important because it allows different use cases to be evaluated in a fair and objective way, rather than considering each case on an ad hoc basis which could lead to an evaluation which focuses on positives of a use case, while ignoring weaknesses. To demonstrate our methodology we apply it to a concrete use case, ambulance dispatch, and find that there are some ways in which near term quantum computing could be deployed sensibly, but also demonstrate some cases ways in which its use would not be advised. The purpose of this paper is to initiate a dialogue within the community of quantum computing scientists and potential end users on what questions should be asked when developing real world use cases.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133717926&doi=10.1504%2fIJCNDS.2022.123863&partnerID=40&md5=1063a7478728d2a9ba17c23eaa8cfbf5,Article,2,0.780338943,0,0,0,0,0,0,0,0,0,0,0.088115225,0,0,0.408103167,0,0,0,0,0,0,0,0,0.520627504,0,0.343546755,0,0.222493774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232921201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236583808,0,0,0,0,0,0,0.112457823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476154209,0,0.193682431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.834685899,0.238724481
17,6,C5,Paul (2007),2007,Quantum computation and quantum information,Mathematical Structures in Computer Science,10.1017/S0960129507006317,"This special issue of Mathematical Structures in Computer Science contains several contributions related to the modern field of Quantum Information and Quantum Computing.  The first two papers deal with entanglement. The paper by R. Mosseri and P. Ribeiro presents a detailed description of the two-and three-qubit geometry in Hilbert space, dealing with the geometry of fibrations and discrete geometry. The paper by J.-G.Luque et al. is more algebraic and considers invariants of pure k-qubit states and their application to entanglement measurement.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133177943&doi=10.1109%2fNOMS54207.2022.9789782&partnerID=40&md5=de801d943b8964644ab7734b3a083fc2,Conference Paper,6,0.774100363,0,0,0,0,0,0,0,0,0,0,0.103284868,0,0,0,0,0.307944828,0,0,0,0,0,0,0.366154269,0,0,0,0,0,0,0,0,0.603463942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384881523,0,0,0,0,0,0,0.289992709,0,0,0,0,0,0,0,0,0,0,0.195008201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199204673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293809943,0,2.743744956,0.213433358
18,3,C1,Mijumbi et al. (2016),2016,Network Function Virtualization: State-of-the-Art and Research Challenges,IEEE Communications Surveys and Tutorials,10.1109/COMST.2015.2477041,"Network function virtualization (NFV) has drawn significant attention from both industry and academia as an important shift in telecommunication service provisioning. By decoupling network functions (NFs) from the physical devices on which they run, NFV has the potential to lead to significant reductions in operating expenses (OPEX) and capital expenses (CAPEX) and facilitate the deployment of new services with increased agility and faster time-to-value. The NFV paradigm is still in its infancy and there is a large spectrum of opportunities for the research community to develop new architectures, systems and applications, and to evaluate alternatives and trade-offs in developing technologies for its successful deployment. In this paper, after discussing NFV and its relationship with complementary fields of software defined networking (SDN) and cloud computing, we survey the state-of-the-art in NFV, and identify promising research directions in this area. We also overview key NFV projects, standardization efforts, early implementations, use cases, and commercial products.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131768984&doi=10.3934%2fmbe.2022358&partnerID=40&md5=82fb82263369fdacb39adaa89147dce6,Article,3,0.842528939,0.181714273,0,0,0,0,0,0,0,0,0,0.061365173,0,0,0.18947404,0,0.182960854,0,0,0.160713008,0,0,0,0.072515044,0,0,0.153103573,0,0.179874824,0.168452887,0,0,0,0,0,0,0.550771175,0,0,0,0,0.100565683,0.162210899,0,0,0.170080285,0,0,0.178668199,0,0,0,0,0,0,0.154949034,0,0,0,0,0.165801571,0.16476161,0,0,0,0,0,0.185504671,0,0,0,0,0,0,0,0,0,0.372303031,0,0.236709006,0,0,0.093274055,0,0.072127737,0,0,0.183899467,0,0,0.077291485,0.128692603,0,0,0,0,0,0,0,0,0,4.347784189,0.659524553
19,3,C3,Shannon (1949),1949,Communication theory of secrecy systems,Bell Syst. Tech. J.,10.1002/J.1538-7305.1949.TB00928.X,"THE problems of cryptography and secrecy systems furnish an interesting application of communication theory.1 In this paper a theory of secrecy systems is developed. The approach is on a theoretical level and is intended to complement the treatment found in standard works on cryptography.2 There, a detailed study is made of the many standard types of codes and ciphers, and of the ways of breaking them. We will be more concerned with the general mathematical structure and properties of secrecy systems.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130707034&doi=10.1109%2fWCNC51071.2022.9771632&partnerID=40&md5=7896cc7bf1d7203261251451533b3ff3,Conference Paper,3,0.780510306,0,0,0.558236969,0,0.261779024,0,0,0,0,0,0.104610265,0,0,0.161499825,0,0,0,0,0,0,0.173654131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311896511,0,0,0,0,0,0,0,0,0,0,0,0,0.234495916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256392033,0,0,0,0,0,0,0,0,0,0.527040487,0,0.238507133,0,0,0,0,0,0,0,0,2.828112295,0.236896329
20,3,C3,Seskir et al. (2022),2022,The landscape of the quantum start-up ecosystem,EPJ Quantum Technology,10.1140/epjqt/s40507-022-00146-x,"The second quantum revolution has been producing groundbreaking scientific and technological outputs since the early 2000s; however, the scientific literature on the impact of this revolution on the industry, specifically on start-ups, is limited. In this paper, we present a landscaping study with a gathered dataset of 441 companies from 42 countries that we identify as quantum start-ups, meaning that they mainly focus on quantum technologies (QT) as their primary priority business. We answer the following questions: (1) What are the temporal and geographical distributions of the quantum start-ups? (2) How can we categorize them, and how are these categories populated? (3) Are there any patterns that we can derive from empirical data on trends? We found that more than 92% of these companies have been founded within the last 10 years, and more than 50% of them are located in the US, the UK, and Canada. We categorized the QT start-ups into six fields: (i) complementary technologies, (ii) quantum computing (hardware), (iii) quantum computing (software/application/simulation), (iv) quantum cryptography/communication, (v) quantum sensing and metrology, and (vi) supporting companies, and analyzed the population of each field both for countries, and temporally. Finally, we argue that low levels of quantum start-up activity in a country might be an indicator of a national initiative to be adopted afterwards, which later sees both an increase in the number of start-ups, and a diversification of activity in different QT fields. Ãƒâ€šÃ‚Â© 2022, The Author(s).",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128966998&doi=10.1109%2fICEARS53579.2022.9751882&partnerID=40&md5=c01adc24a2dbcb24554e8eb82e00840e,Conference Paper,3,0.819688082,0,0,0.191373282,0,0,0,0,0,0,0,0.071724414,0,0.191373282,0,0,0.64154109,0,0,0,0,0.059531638,0,0.169513056,0.031506146,0,0,0.18110645,0,0,0.113640176,0,0,0,0,0,0,0,0,0.175791241,0,0,0,0,0,0.198792053,0,0,0,0,0.195020138,0.203362585,0,0,0,0,0,0,0,0,0,0,0,0,0.135420117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177886608,0,0.175791241,0,0.327059793,0,0,0,0,0,0,0,0,0,0,0.217576317,0,0.214582842,0,0,0,0,0,3.672592466,0.471750416
21,6,C8,Pompili et al. (2022),2022,Experimental demonstration of entanglement delivery using a quantum network stack,npj Quantum Information,10.1038/s41534-022-00631-2,"Scaling current quantum communication demonstrations to a large-scale quantum network will require not only advancements in quantum hardware capabilities, but also robust control of such devices to bridge the gap in user demand. Moreover, the abstraction of tasks and services offered by the quantum network should enable platform-independent applications to be executed without the knowledge of the underlying physical implementation. Here we experimentally demonstrate, using remote solid-state quantum network nodes, a link layer, and a physical layer protocol for entanglement-based quantum networks. The link layer abstracts the physical-layer entanglement attempts into a robust, platform-independent entanglement delivery service. The system is used to run full state tomography of the delivered entangled states, as well as preparation of a remote qubit state on a server by its client. Our results mark a clear transition from physics experiments to quantum communication systems, which will enable the development and testing of components of future quantum networks. Ãƒâ€šÃ‚Â© 2022, The Author(s).",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126341612&doi=10.1155%2f2022%2f8525531&partnerID=40&md5=fb2daa65417bd58a048f986d68a47a64,Article,6,0.81215781,0,0,0,0,0,0,0.100589702,0,0,0,0.042875704,0,0.114399878,0.066192536,0,0,0,0.037224278,0,0,0.071174116,0,0,0.018833868,0.250747966,0.106973111,0,0,0,0,0,0.626276188,0.109246463,0.234645898,0,0,0.034306012,0,0,0,0.070265009,0,0,0,0,0,0,0.124835056,0,0,0,0,0,0.124417541,0,0,0,0,0,0.463380691,0,0,0,0,0,0,0,0,0.084710612,0,0,0,0.090411649,0.068998648,0,0,0,0,0.330776066,0,0,0,0,0,0,0,0.192735196,0,0,0.108006762,0,0,0,0,0,0,0,0,0,0,3.472022953,0.415971049
22,3,C1,Kuang & Perepechaenko (2022),2022,Quantum encryption with quantum permutation pad in IBMQ systems,EPJ Quantum Technology,10.1140/epjqt/s40507-022-00145-y,"Quantum permutation pad or QPP is a quantum-safe symmetric cryptographic algorithm proposed by Kuang and Bettenburg in 2020. The theoretical foundation of QPP leverages the linear algebraic representations of quantum gates which makes QPP realizable in both, quantum and classical systems. By applying the QPP with 64 of 8-bit permutation gates, holding respective entropy of over 100,000 bits, we accomplished quantum random number distributions digitally over todayÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s classical internet. The QPP has also been used to create pseudo quantum random numbers and served as a foundation for quantum-safe lightweight block and streaming ciphers. This paper continues to explore numerous applications of QPP, namely, we present an implementation of QPP as a quantum encryption circuit on todayÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s still noisy quantum computers. With the publicly available 5-qubit IBMQ devices, we demonstrate quantum secure encryption (256 bits of entropy) using 2-qubit QPP with 56 permutation gates, and 3-qubit QPP with 17 permutation gates respectively. Initial qubits of the encryption circuit correspond to the plaintext and after applying quantum encryption operations, cipher qubits are measured with probabilistic distributions, and the results with the highest probability are recorded as cipher bits. The cipher bits are then decrypted with an inverse QPP circuit. The output state plaintext qubits are measured and the most frequent count measurement results are recorded as plaintext bits. This quantum encryption and decryption process clearly demonstrates that QPP quantum implementations works exactly as symmetric encryption and decryption schemes should. The plaintext and ciphertext bits can also be encrypted and decrypted respectively by any classical computing device with the corresponding QPP algorithm as in quantum computers. This work reveals that it is possible to build quantum-secure communications between quantum-to-quantum and quantum-to-classical computers over todayÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s internet and the future quantum internet. Ãƒâ€šÃ‚Â© 2022, The Author(s).",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117027913&doi=10.32604%2fcmc.2022.021059&partnerID=40&md5=0f923bd208cebfb201ebf750beaa4839,Article,3,0.835208833,0,0,0,0,0,0,0,0,0.149499044,0,0.048043106,0,0.12818741,0,0,0,0,0,0,0.427160134,0.039876029,0,0.227089586,0.021103736,0.187312161,0.239731131,0,0,0,0.152239014,0,0,0,0,0,0,0.03844059,0,0,0,0.157466768,0,0,0,0,0,0,0,0,0,0,0,0.404671587,0,0.121310386,0,0,0,0,0,0,0,0,0.090708347,0,0,0,0.061315432,0,0,0,0,0,0.154628802,0.113364896,0.113241256,0,0,0.092660342,0,0,0,0,0,0,0,0,0.10953632,0,0.121023793,0,0.219072641,0,0.418237223,0.287467702,0,0,0,0,0,4.123387439,0.597118714
23,3,C1,Dhinesh & (2022),2022,"Shift to 6G: Exploration on trends, vision, requirements, technologies, research, and standardization efforts",Sustainable Energy Technologies and Assessments,10.1016/j.seta.2022.102666,"Recent technological breakthroughs and significant expansion in the number of Internet-of-Things (IoT) devices, a new paradigm of unparalleled user experiences, dramatically improved a host of innovative applications, and the emergence of various use cases has begun. To achieve this, a much better adaptable communication network architecture is required, one that is exceptionally intelligent and capable of providing hyper-fast, ultra-reliable, and low-latency communications. These needs of the next-generation wireless communication systems are expected to be met by sixth-generation (6G) communication technologies. The standardization process for fifth-generation is now complete, and the worldwide installation has begun. To keep cellular networks competitive, a collaboration between industry and academics has already commenced in designing the next phase called ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œ6GÃƒÂ¢Ã¢â€šÂ¬Ã‚Â in communication networks. It provides the groundwork for layering the communication demands arising in the 2030s. 6G perception, services, technology, and standardization are all hot topics in academics and industries. In pursuit of this ambition, this paper outlines the most prospective avenues of 6G research from current literature. In this investigation, the paper highly focuses on state-of-art driving factors and technological developments propelling the 6G revolution. In this study, emerging applications and requirements are also discussed in depth. Then, to provide a perspective on the global aspect of 6G development, the frameworks for existing and ongoing research projects and activities, including standardization efforts, are reviewed. Finally, specific issues have been incorporated to give new insight into future development approaches towards 6G based on developing demands in the coming years. Ãƒâ€šÃ‚Â© 2022 Elsevier Ltd",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117827897&doi=10.46586%2ftches.v2022.i1.1-27&partnerID=40&md5=7b123d45405da669f915b1409dd88b1c,Article,3,0.860895753,0.151575662,0,0,0.144187226,0.128092274,0,0.120089394,0.118041301,0,0,0.102374641,0.119744313,0,0.316096831,0,0,0.091915624,0.044440344,0,0,0.254914457,0,0,0.044969769,0,0.127710251,0,0,0.140513771,0,0,0,0.1304243,0,0,0,0.040956361,0.330119714,0,0,0,0,0.129249629,0.134888363,0,0,0,0,0,0,0.14513309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254952437,0,0.134888363,0.323814859,0,0,0,0.155276955,0,0.098724562,0.125456342,0,0.389019431,0,0,0,0,0.115048819,0.116705001,0,0.064472139,0,0,0.155276955,0.148536349,0.153140612,0,0,0,0,0,5.050750141,0.85502284
